,AAP,ACN,ADBE,AFL,ALB,ALK,AOS,ATVI,AYI,MMM
2009-11-16,2.3383288406632623,2.6596535240619987,8.279790959524634,4.866761774592301,2.211367531627835,2.010584956437989,3.1716479294098594,5.5107696432290325,3.746091727500089,2.2449559588742516
2009-11-17,2.338923649006786,2.6242993574278293,8.303871862246336,4.880457624599267,2.219502106152998,2.0111380845253426,3.172697293285216,5.513729723596246,3.755591999194067,2.249079152543737
2009-11-18,2.339057060399327,2.5938144493609245,8.338453729496466,4.914110814645403,2.2254307612747724,2.01284382897513,3.1658423481824722,5.523502107944184,3.7692058931886234,2.253408167708768
2009-11-19,2.3397554175091675,2.5626771543584113,8.369206923390482,4.929674983482016,2.232728400908954,2.0133396501116017,3.161515314390884,5.539086660634151,3.7815157499792336,2.2577742572691575
2009-11-20,2.3401081201876135,2.5225199426174885,8.396450150841519,4.953196828592561,2.24005704393935,2.013962939084948,3.1590910529150564,5.552961699534949,3.7911328030907394,2.26237561046341
2009-11-23,2.3404081831792443,2.489958639572819,8.425313404113382,4.981868940031329,2.2468951995974247,2.0153649040483987,3.1540515378452794,5.566421050847721,3.797693648108464,2.266694058191439
2009-11-24,2.3422294554427223,2.455542189047164,8.45785685975585,5.014172252294631,2.2527283532076425,2.0162808666366105,3.1526813650541907,5.584243182517191,3.806770248214644,2.2709183475249324
2009-11-25,2.3427656779295445,2.4187209982333906,8.483148757732966,5.044319920182854,2.260946528231952,2.0176582043349245,3.1464808014490715,5.599493132901278,3.81301649177874,2.2752931028616397
2009-11-27,2.343245019627024,2.378613015973988,8.50610022409186,5.072426265592197,2.2686347806605633,2.0189925267532995,3.141765017041106,5.617757109401902,3.8212606117741905,2.279872330767259
2009-11-30,2.3431646151317036,2.3417057505531127,8.59127355788105,5.083551498701928,2.275565422698058,2.020630144351187,3.138447546738695,5.629324906502234,3.830783956335935,2.2842241852290277
2009-12-01,2.344517488606604,2.3298436577131216,8.574601951318815,5.103638990870381,2.270804390891156,2.0208007778473718,3.1304512711333032,5.631592840764661,3.843761882863798,2.2879567959168896
2009-12-02,2.346163074159608,2.301403779988733,8.49991268737307,5.126146322458208,2.276805138169118,2.021304614463645,3.1353580299476684,5.640184657217453,3.855654917235941,2.291857908553065
2009-12-03,2.3475386982186253,2.2658263158341727,8.497598365720181,5.145022720365657,2.2783399754303577,2.0208297884419655,3.1332770330577797,5.592598439354035,3.865809767688475,2.2957106985711895
2009-12-04,2.3480238680588243,2.23136582005266,8.560430655357376,5.160901926795072,2.2723199558661618,2.021242634780153,3.1291792048348257,5.58974267595481,3.8730415101695668,2.2973036072054165
2009-12-07,2.348991143551236,2.1947063641201154,8.493040164962542,5.179435611318796,2.271539597000161,2.021750135205286,3.1248869847045304,5.572076905725716,3.879295825384203,2.303090800211366
2009-12-08,2.350639194674594,2.1656531621389705,8.471975360159885,5.181698959884577,2.2757051013648306,2.0221329683111757,3.1205331827775,5.554561258394715,3.8847142075832974,2.306760804988593
2009-12-09,2.352292538855993,2.140572323990062,8.508355075282402,5.187593227194907,2.2782260023676315,2.021947498756083,3.1246151212559097,5.534842293885129,3.8931794520587437,2.3077969208575295
2009-12-10,2.355931732072075,2.1173439405275145,8.48561605600565,5.194203127571931,2.279200370839076,2.02310173334978,3.1231487887427876,5.52131431651058,3.899187691459171,2.31330177130317
2009-12-11,2.358483806332364,2.0823965412967276,8.473160508450071,5.215501671566152,2.2791011592237593,2.0233707161902363,3.1176931946129125,5.499715427924505,3.905496850199868,2.3169257080262313
2009-12-14,2.3609002280272144,2.0545872597539048,8.447718247942515,5.233344627755899,2.283735581008121,2.0227229192979865,3.113620943092321,5.482972840155018,3.9125236005307586,2.3209084652646355
2009-12-15,2.3581004125849514,2.0276920720330516,8.426880501021959,5.253653831723475,2.2914299494509835,2.0229877733755277,3.1059036368353135,5.465947202594181,3.920366918891232,2.324750741196849
2009-12-16,2.3585541402188546,2.016243169503343,8.350752168847903,5.272266472589136,2.2958889949596193,2.0231050955995746,3.1076234860947163,5.449526781850722,3.927944654684738,2.3286072114730563
2009-12-17,2.3592375899627953,2.000122759677508,8.344829969398276,5.287848906581436,2.2992695862617882,2.024666576159211,3.107291731924169,5.42806758966605,3.935412425253877,2.332606363643698
2009-12-18,2.3600529156814396,1.9839421830474553,8.343360245664966,5.31114828501971,2.302710777418732,2.025846799652255,3.101839743189173,5.408698337382948,3.9414260318299177,2.336655245627617
2009-12-21,2.3619752778787495,2.001034990867752,8.340478295103878,5.315201005748088,2.3058436067650643,2.0257039731971203,3.0980430502300838,5.400161714833475,3.9480433080549813,2.3402068517514687
2009-12-22,2.365561733028911,2.0042438220915666,8.33322133195134,5.3108564137940135,2.3089237070225956,2.027209974608578,3.0939615102451343,5.3826374328934765,3.954015933915697,2.3443992474733295
2009-12-23,2.366997109386052,2.01215465015554,8.323098639254775,5.304021056146047,2.3119386645040514,2.0279368348961837,3.092834667497494,5.366449534358429,3.9598434279948864,2.348958406238427
2009-12-24,2.3679150773751454,2.0012812783345098,8.3195564394824,5.322263779520033,2.3199942986248137,2.029551827542895,3.0886307015910375,5.410059884287156,3.9642294598637786,2.3535101213045224
2009-12-28,2.367603468315254,1.982897750841472,8.315078531522566,5.33725853645049,2.331219987935362,2.032750604158417,3.079735478523565,5.425712188548788,3.9686755016064272,2.3585418679429746
2009-12-29,2.369037229595164,1.9636343004849888,8.310432616670473,5.354942499544265,2.338181641252648,2.0335486348977225,3.0793895398619227,5.440819578559182,3.972683863887412,2.362981002455517
2009-12-30,2.3706083587183673,1.979244308166981,8.307251980074794,5.374751479216105,2.34651288747167,2.0346881955147373,3.0734940172599283,5.457559059807833,3.975096431352068,2.3673156459481723
2009-12-31,2.371667075453389,1.9708782878203632,8.304108846203459,5.395984910109132,2.354885471377108,2.0362881189939714,3.0713166779259145,5.474110770961024,3.9803518524298296,2.371757130578454
2010-01-04,2.3716891210728566,1.9640855441486371,8.32570098736253,5.438734340137556,2.3553372804250747,2.042612385560845,3.0569479553018843,5.4667077283377505,3.9873335312466227,2.3762821642323364
2010-01-05,2.3752824115546227,1.9344879650777147,8.350760328543135,5.418881540562704,2.3547171740003345,2.047976122210287,3.056524419394829,5.462892626538993,3.9950977131235006,2.380519775519365
2010-01-06,2.380153124293475,1.914047304862563,8.377079362857128,5.450969212218042,2.354346726929611,2.0528907372768908,3.0435452013377144,5.458724893336514,4.002632211591801,2.384601075944616
2010-01-07,2.383124611088607,1.8986937378420132,8.399318790947788,5.492799431399725,2.3526692488569867,2.0579322470761965,3.03936768761099,5.456391283904011,4.009076776292749,2.3883842670106072
2010-01-08,2.385997033125101,1.8799384801439425,8.398569776808221,5.536657921255661,2.3514493621185526,2.0629020980614827,3.035400831838805,5.395136607553212,4.014564554457351,2.3924722265800633
2010-01-11,2.3881892902487447,1.8669768283242572,8.483726469280876,5.593074137231566,2.351421460824395,2.0666104532824026,3.031300507999775,5.388889897284274,4.019271152330793,2.3969772716022444
2010-01-12,2.3914414130889514,1.8468551908390447,8.492352687815336,5.644129116619387,2.349641564379051,2.0702768652584247,3.0333525910296397,5.374887532134954,4.023404355570538,2.401476769465173
2010-01-13,2.400272113360831,1.8221156772865612,8.49807076574922,5.694954578260085,2.350439762307005,2.0744612026012215,3.020661624429212,5.3553964056970855,4.028005183015833,2.4057964648577417
2010-01-14,2.4006806596747166,1.789205957545575,8.511317951950028,5.748134201183978,2.3505399593183776,2.079084800790209,3.01856722555965,5.342734675931693,4.033265394539801,2.409854598402006
2010-01-15,2.409216597002589,1.7537616206382354,8.521491877256613,5.803550597734595,2.3510154890159853,2.0841087308484445,3.015226421707099,5.3293367343008295,4.037395411482255,2.4140027892500853
2010-01-19,2.413750636267122,1.7310667291090094,8.532882606779104,5.8502985103297505,2.348133342421254,2.087320487543345,3.015867797144178,5.299123295941445,4.044639232100407,2.4178965309616434
2010-01-20,2.418850016609335,1.7079916301697666,8.47914390444566,5.901748502932034,2.345892402259643,2.0915449522911786,3.0215347393678846,5.269263331005423,4.051781603119942,2.4218115439534147
2010-01-21,2.4231475208332744,1.6837470972341209,8.556755949671413,5.939103162225608,2.3446395051103597,2.0954615408135138,3.0106215898836353,5.24301536291202,4.059962748331518,2.4256779946308864
2010-01-22,2.4297957977753275,1.6627996065839867,8.563166432450153,5.973372747507052,2.3354508433382963,2.0991061436284015,3.0032618296646416,5.207916120960622,4.068486795605824,2.426871333188298
2010-01-25,2.430366788583281,1.6675761633377548,8.562204132518305,6.044516333190796,2.3318843351350687,2.1025017684258342,3.0022337441175937,5.171697692647971,4.079112175408996,2.4302702453296274
2010-01-26,2.434582919526596,1.6592221244315968,8.563536066009283,6.026037807807025,2.325315879626957,2.1077809577459483,3.009568324192223,5.123515831708522,4.088694817460145,2.4338448470555236
2010-01-27,2.436639330762134,1.6527363902828758,8.548697082957606,6.038929473457501,2.3194096605945296,2.110671615072121,3.016909599607697,5.070991940311075,4.099192542867758,2.4375541415685773
2010-01-28,2.439326128492095,1.654379299947752,8.547483759772103,6.048680573100912,2.3146322772266097,2.1149871384772405,3.0160696035076544,5.040222179185022,4.110321643840355,2.4408985709540536
2010-01-29,2.441458494342256,1.6623708369194152,8.539592190424555,6.092009090485939,2.308860621699518,2.1153829593798283,3.0138466746262327,5.012464083051842,4.125038444413151,2.443794593411149
2010-02-01,2.4458964747190777,1.6728645481607998,8.53307273647541,6.0941161861686055,2.302145316152277,2.1181439998030656,3.018906774420295,4.985238680860515,4.139406793841039,2.446975817740241
2010-02-02,2.449180810641187,1.6756358142062224,8.526404041942758,6.079339148406325,2.29632214685706,2.121463271155816,3.0258097245191946,4.960735352222006,4.153359501380322,2.450326049197117
2010-02-03,2.450366723740404,1.6739127387368062,8.52273696377238,6.078335062021085,2.2913876666258277,2.1246206931813956,3.0330731652146583,4.94468576621091,4.167099819008922,2.4534945338611878
2010-02-04,2.4518303190351753,1.6719260469718416,8.520771029617396,6.040119996492599,2.287351063540921,2.126964371197221,3.0345814966823585,4.926133149445013,4.18054650564466,2.457094226734445
2010-02-05,2.453313134047134,1.6881133703825804,8.513490065751167,6.0725389684762785,2.2848424938174112,2.1287449566791885,3.07236084678597,4.905979880989053,4.196152026048094,2.460285070964169
2010-02-08,2.454669424948854,1.7061734406240399,8.507229049943762,6.055524996741203,2.280020437979139,2.1314184925249107,3.0760451385728524,4.883953235856433,4.210684265148867,2.463420744857016
2010-02-09,2.456729209858525,1.7339094072145953,8.493385373444085,6.0219636067223234,2.2783608932217807,2.134373449447496,3.080863153462529,4.865214887591037,4.226178098345303,2.4658794787846707
2010-02-10,2.456466897456595,1.7586250996845918,8.483135698678497,5.99887916376271,2.271291119655631,2.1374740943758277,3.0458088092361866,4.840445099500677,4.240595537581809,2.4696811851745695
2010-02-11,2.4569679744086352,1.7869259870446983,8.47883318916812,5.971014230804852,2.2690006850359823,2.1400936345739607,3.042240637939846,4.817201018377096,4.254210289030349,2.4734099370115543
2010-02-12,2.457068943861146,1.8024477009409303,8.481645462516745,5.964847880361526,2.2683892109298025,2.1425362122596545,3.0413004536278296,4.860647032359687,4.265713725994059,2.47692366203837
2010-02-16,2.4573447922479743,1.8110692682826504,8.479943953210078,5.943197953789199,2.271433077799312,2.145677227062514,3.0380092157612424,4.872154680019381,4.27556177074706,2.480397736197873
2010-02-17,2.457995981866571,1.8116223862958811,8.48202087323457,5.933363744441664,2.2710329643830316,2.150133828886709,3.0329514254999332,4.8830671781611095,4.285354660260826,2.4843056141603217
2010-02-18,2.459190516336994,1.8148816604949256,8.492957172659876,5.883810672856755,2.268662275027724,2.153911240133317,3.0352060259170623,4.892612776906629,4.294789756599822,2.490430301487134
2010-02-19,2.462837870907457,1.7891450042601997,8.444684718122417,5.884532065852191,2.268391286820029,2.157943378110621,3.0297196175395977,4.902424860002219,4.302225673601275,2.4947774421160136
2010-02-22,2.465506038006487,1.8060477176761707,8.473118954550614,5.892322836584076,2.2702461303800936,2.1618781279056543,3.0236675479877757,4.9043694366265616,4.309028836733872,2.499018090446339
2010-02-23,2.468162926941237,1.7973525906547154,8.501016411311854,5.893984893225056,2.274361879818694,2.1661585652810302,3.011971994320931,4.910405686147991,4.31748038128017,2.5031955170467017
2010-02-24,2.4714404091512145,1.8000511257013885,8.522967035811659,5.929549404866719,2.2718725422957275,2.170502705761948,3.00346161158918,4.911897216864787,4.325977382677224,2.505055286163396
2010-02-25,2.4740773329107606,1.8032386582921955,8.551453924188063,5.869613757817463,2.26888639717228,2.175389787070429,2.995376648474389,4.915045772394198,4.333548036559757,2.5112955034912567
2010-02-26,2.4756409796207897,1.8086496941842725,8.578858243010105,5.884621961932572,2.268160663826444,2.180420011990562,2.978739683979812,4.924639109144975,4.337815699014482,2.5154509299357426
2010-03-01,2.477455861381027,1.8098897090522441,8.613368971642748,5.908189586008059,2.2685486150037684,2.1852373777074483,2.968010658452058,4.9339508016000675,4.343735337221887,2.519722633913756
2010-03-02,2.4806451243405263,1.8044049717216832,8.653605977972944,5.9636215727326825,2.2684599381070734,2.188805582854006,2.9525640829140682,4.943206459051369,4.347881088168005,2.5243707760419984
2010-03-03,2.483112600051922,1.7760116453670445,8.68971398364753,6.016047559238687,2.2686451348752135,2.1926206627686016,2.9399173305106894,4.949325912251581,4.352220624596827,2.5286871322568047
2010-03-04,2.4860388761362464,1.761726002511791,8.725356108885352,6.060298605079067,2.271315743023232,2.198111611900675,2.9247337653298064,4.956963276126125,4.356462779185876,2.5331947142965596
2010-03-05,2.4891536532632657,1.7531310949341514,8.760430398803729,6.109072211440784,2.2750568078031765,2.203623201597329,2.9074624468038275,4.9669700423542675,4.3606209897267965,2.5375260533452386
2010-03-08,2.4927085926460792,1.7339849223631225,8.81645215445335,6.169104828447034,2.276921063295839,2.2079365369829462,2.8926229146716964,4.961019022003235,4.364783240289979,2.5420697065666116
2010-03-09,2.4970543256580826,1.7241159228642104,8.865735598887523,6.2255853456341494,2.277953371744888,2.2124244916992053,2.87880526356113,4.964366593653706,4.369677558049713,2.5462541534088636
2010-03-10,2.500954686252963,1.7056318914409236,8.915724992772939,6.267227314327148,2.2794472435246664,2.2156304792870993,2.863733340191098,4.964305763535458,4.3747573066135494,2.5503595792788434
2010-03-11,2.500003046075908,1.6847413496921795,8.961701932814526,6.318878530642855,2.2814501197548447,2.218747113646421,2.846403667293918,4.9705763408107835,4.3798999303237816,2.5543218530728486
2010-03-12,2.4980337998142046,1.6588438257441527,9.007636790563959,6.370263473894483,2.2839567362531725,2.2225870502351306,2.8297745799537215,4.990088816887415,4.386687479241621,2.5581130310368456
2010-03-15,2.4962860526900443,1.626107145100996,9.053143243747325,6.420914743102285,2.283593522789422,2.2272712894311106,2.8100101920774585,5.006283327590507,4.393162963554488,2.5622513651695815
2010-03-16,2.4953338493448056,1.583959162183367,9.113223973377242,6.496368501833976,2.286215668779221,2.231948107891414,2.788825863250787,5.028602241329169,4.397755520363758,2.5665747916435473
2010-03-17,2.4933441307985666,1.560570364875825,9.14339294956141,6.571800119284704,2.2888998923114166,2.236764412424647,2.7673255144395754,5.048238048899458,4.402281725115888,2.570554814621359
2010-03-18,2.4922891627731083,1.5259430400128826,9.184417775525826,6.6482297020259224,2.2932336274651837,2.241952277473128,2.7447924862190853,5.070882873948964,4.407777595670981,2.574750722721744
2010-03-19,2.492316216939691,1.4804852902995518,9.222148382214666,6.724824523332323,2.2984176107392758,2.2477581456516726,2.7246607383744488,5.101779656870862,4.412270102747474,2.578949409167024
2010-03-22,2.491791464926287,1.4468005718443722,9.308864634803278,6.787202085639475,2.298915423298668,2.2518473303730744,2.7059307008171998,5.12374998419156,4.41977676474545,2.5825378401665895
2010-03-23,2.490020390704389,1.4009776335095157,9.26429919596456,6.8433796647260925,2.3003039613129848,2.2571728812192444,2.6925502002759685,5.1545202477629015,4.428188374718664,2.586610726158462
2010-03-24,2.489059375029263,1.3678712073927288,9.29508562787861,6.891941835343595,2.3014895051093247,2.2628311676671813,2.67881915984276,5.185403350149878,4.4363140911369054,2.5905582559663047
2010-03-25,2.4884781025755247,1.3423215582251529,9.326897750851977,6.938440403190303,2.301727693384177,2.2683963534564087,2.662515128933733,5.2133546951653855,4.445492130205363,2.5946503668546774
2010-03-26,2.489086759764366,1.3461220466389952,9.357644752019713,6.970319760039748,2.3000250278692906,2.2734605968176016,2.647384359034833,5.234563577956235,4.458061656813144,2.595965119152628
2010-03-29,2.490766572642653,1.3170459982837328,9.392586675039976,7.000052845886739,2.2903615124923444,2.2792985137513773,2.633764799294287,5.259726374266167,4.467365306116677,2.5997687227962873
2010-03-30,2.4915322352416527,1.3028588257455407,9.409669563459953,7.043059578668112,2.293288466609112,2.2854833833493773,2.6202653866970134,5.279046069621399,4.477852604580161,2.603683400587718
2010-03-31,2.4923787437325062,1.290289754878866,9.428797831784578,7.071905700118251,2.2926855512296545,2.2911108243739235,2.6087898195578987,5.2968980300708495,4.488217351192682,2.6095119147584644
2010-04-01,2.4954212044972275,1.304948505688941,9.43083860741856,7.111314160438985,2.291052155809949,2.2954774225395473,2.5977142514610856,5.315463793450938,4.496049583410831,2.6134100804916693
2010-04-05,2.4966059316499347,1.3108942272111084,9.429750041973644,7.152811591929077,2.291190137345227,2.299840592417992,2.5878895322523596,5.328272196139867,4.499402474946222,2.6174242327538706
2010-04-06,2.4990255087374775,1.3127351578407152,9.428336828435146,7.200664875583165,2.2903413689264274,2.3047556613767206,2.5760545738416374,5.340947927862045,4.503415732346633,2.621711785453348
2010-04-07,2.5003531530929815,1.3272777324645806,9.42503277582084,7.245258650566942,2.2915491689499365,2.3098760100406386,2.5653536320733354,5.350043487827779,4.505721901886787,2.625922545446646
2010-04-08,2.503662455602976,1.3436399077619883,9.484594646014592,7.2673718205204025,2.292050407830378,2.31259094898651,2.554455248138319,5.35765211372283,4.509559882682896,2.6297421827264222
2010-04-09,2.5072333045204034,1.3567673752829257,9.461434835141219,7.285628365016869,2.293461736388096,2.316366352354392,2.5435970950098645,5.3585684912427425,4.512954963021959,2.633482058723461
2010-04-12,2.5122603479713446,1.335680159220615,9.385539127518808,7.321159556496741,2.29688436187426,2.3214477547432897,2.5304149524086297,5.377434105369021,4.515802143047661,2.6377935631365683
2010-04-13,2.5165833246226565,1.3298426303787279,9.432728729762987,7.357913434803078,2.2980538523256193,2.325387198816402,2.5184521153740023,5.391879782288404,4.518517135973023,2.6421180584856643
2010-04-14,2.521367431099587,1.3269822705112926,9.411054680710306,7.399971337275786,2.2957493602864414,2.328775730466648,2.508375699144039,5.393788934492854,4.522565015978747,2.646152560237827
2010-04-15,2.5247368592171786,1.3144385824068303,9.388814160327069,7.449090393639553,2.2962232866816867,2.333223619660558,2.4976258445675605,5.337368382348057,4.52493472914956,2.6502165595582947
2010-04-16,2.5270304387440534,1.2906948447629787,9.35842063440826,7.4856259946987205,2.2996271157044905,2.3374214510051847,2.4843809607534633,5.321938755854008,4.526205301460575,2.6544489503450928
2010-04-19,2.5283468799985895,1.2761471822845434,9.31885414524842,7.551551375656402,2.3013180742969306,2.340645428861369,2.4727597088795097,5.309403776750363,4.528673117364186,2.658392238474565
2010-04-20,2.529969825473049,1.2621868442867707,9.296460143458487,7.571494156682111,2.3035153904672603,2.3437160790138254,2.462117389352567,5.2997256974636535,4.530943200910082,2.6625501358676757
2010-04-21,2.5310080569174014,1.244585881475667,9.275089740159203,7.55192636414395,2.3063216104055866,2.3487311088000626,2.455714907301794,5.293778006918162,4.532329015980404,2.6661822419964616
2010-04-22,2.5307623939233066,1.2190939902036129,9.25432807778829,7.608501587735864,2.3055856891513784,2.3511181381569326,2.454809952903725,5.2974582403402355,4.533450786084191,2.6701649500717966
2010-04-23,2.5303669162542244,1.1834819054666754,9.175032694882159,7.612755485324377,2.302943729801539,2.355482473347302,2.451143360833693,5.288967220092921,4.535851354197559,2.6742278682023963
2010-04-26,2.529751019644559,1.1571107094268027,9.16227597949433,7.577871616987369,2.30090876081295,2.3591142529004236,2.449816506368172,5.276886825809882,4.540535625113377,2.678364125366982
2010-04-27,2.528940102804128,1.1245287863090612,9.148872559970162,7.6142588408507565,2.3007680385371367,2.36338184746608,2.448506077253796,5.260458573070297,4.545328704143499,2.6823244800374058
2010-04-28,2.5289731955299786,1.1107210355751458,9.135745224619559,7.5899683636959425,2.297784890928814,2.365720378827043,2.4475275312657168,5.239483547206323,4.551777820391387,2.6860061185151554
2010-04-29,2.5294506472844036,1.0862958469855237,9.124797898590183,7.657971504571742,2.296517350077435,2.3692463058151048,2.4504679266526566,5.187859514417482,4.5573038486219595,2.690304478629357
2010-04-30,2.5304277825933053,1.068077547097158,9.16027565729725,7.549104249616084,2.2968300174216925,2.373063264146987,2.449126190219792,5.173881469850885,4.561554270869628,2.694619516077273
2010-05-03,2.531671989597807,1.0559169914119186,9.135838762545712,7.52164344526719,2.2973622959608324,2.3765206395570404,2.4491192676556928,5.129781043870732,4.568613410478844,2.698879405093589
2010-05-04,2.531406797974314,1.0349635885633028,9.112988773122986,7.506243403912834,2.298023847016038,2.3798257030395913,2.4488587761643603,5.117641069455354,4.572437390988879,2.7033117654714136
2010-05-05,2.5335966736881357,1.0515928258807379,9.086127816254299,7.566056659786528,2.295235759900006,2.3825024240630164,2.4510361098606372,5.079425428660922,4.579925574064005,2.7072106444649107
2010-05-06,2.5367166485103505,1.062264861966528,9.06130812548384,7.510649111974935,2.2869752863676185,2.3855997798515274,2.455191476257368,5.048671669216544,4.588335073429634,2.7110488810905227
2010-05-07,2.539420698000496,1.0921122993841077,9.047578957768614,7.484870411029186,2.2813371905080637,2.388035309995277,2.46146691765209,5.025463139657333,4.598084250566314,2.712171841815697
2010-05-10,2.543042303446966,1.1161549351183218,9.0227188967269,7.440427751546655,2.2779258257466495,2.3903667176333654,2.4695903628462994,4.9860414594295825,4.6106585709138015,2.71547324711558
2010-05-11,2.5458094720280897,1.1354162336809899,9.003922882698694,7.4255091600715755,2.2710886346101447,2.395006959248694,2.470482689275973,4.972750642350915,4.619575143905637,2.719130015999384
2010-05-12,2.5480515711565035,1.1560411456570592,8.982854793556399,7.387208349071669,2.269310195582665,2.399814595325369,2.4708515400406315,4.946605225937901,4.6278137659079865,2.722784934520218
2010-05-13,2.5507787640625197,1.1738253140646557,8.894135543271215,7.376705912046544,2.2678293145052244,2.404209089670288,2.4707337395863607,4.947387200218449,4.635879348148048,2.72896610993641
2010-05-14,2.5531433346638788,1.2033529820745694,8.869387321080413,7.340942558060208,2.268276695076784,2.4089091675212595,2.4728767602601973,4.9252344368456225,4.643984782392397,2.7305652649013337
2010-05-17,2.5573764177664624,1.2423467171219311,8.909211858243378,7.309298679934653,2.2670516852593177,2.4137012513937717,2.4769768050149477,4.907784479407752,4.651181238949579,2.734166240210558
2010-05-18,2.562412828407734,1.2622675991146655,8.885958824854189,7.2812651206800085,2.2644947618840066,2.4179740215354713,2.478612361983128,4.89548555006548,4.659558387652207,2.737948485672643
2010-05-19,2.5663618474459673,1.2803709407898531,8.858712878142176,7.269281619108322,2.2612210903677985,2.4218050639075037,2.4783247391757697,4.880924717969188,4.667683248161135,2.7414179664455047
2010-05-20,2.5700268956080112,1.3002250801003568,8.824071204776486,7.237329379366582,2.258123477765976,2.4253836146825574,2.4809148694429535,4.869888028020659,4.676843312406295,2.7447665009913713
2010-05-21,2.5728670245158756,1.3317612881826824,8.7970519240386,7.20337286200052,2.2571224650461734,2.4278156940929057,2.5200485283481617,4.84055823818184,4.685949899819381,2.7471451106287925
2010-05-24,2.5754710576843403,1.3670414353000906,8.78122474195108,7.17295679260287,2.2510959044354433,2.4316911301266737,2.5249245494085164,4.81744545807309,4.696072335481364,2.750349011301704
2010-05-25,2.576725385707578,1.3814972051313896,8.75759093566364,7.146717837374807,2.2502573842231763,2.4359048714662466,2.529769219150997,4.797223838159201,4.706444966935925,2.7539904421224204
2010-05-26,2.577140557995852,1.3999979212193998,8.733664194537587,7.122400756274421,2.2468033642959138,2.4397026080390463,2.5323667343189036,4.7791147197156505,4.711775175390328,2.757357347525311
2010-05-27,2.5770051629514885,1.4200952249646814,8.705646827345634,7.104523170936553,2.246209998066271,2.443549203139832,2.5362306802738557,4.774348590722177,4.721819170642875,2.7608864460041755
2010-05-28,2.5748036338764217,1.4308692657158597,8.688418004095475,7.107404740148874,2.255563466895736,2.4482218114902157,2.531098921065122,4.8157271465178155,4.724191383740316,2.764896545271987
2010-06-01,2.5736769181167993,1.4500074652524497,8.662939335455437,7.079652659752689,2.2554784203730724,2.451736243920391,2.534012831900914,4.80969781447172,4.731739001876809,2.7681699673365765
2010-06-02,2.5743696003718997,1.4701131768697042,8.636681366744336,7.052456863833498,2.251769771326354,2.455752590025808,2.538377524634885,4.752105363611573,4.741804072757622,2.7717664798328774
2010-06-03,2.574058677967834,1.4911657621012855,8.542171707188517,7.028928959783185,2.2586004171749874,2.4594356618406645,2.5443507378119805,4.788226782372382,4.752558959227394,2.7750499879797697
2010-06-04,2.5725831755608617,1.498987516617666,8.516758912945354,7.008131207368752,2.2601931331494454,2.464053394948885,2.547489416243131,4.78736171502347,4.756910118714541,2.778192336705279
2010-06-07,2.57320131818054,1.5002354386163572,8.556608492808495,6.984888096957945,2.255057073554952,2.468645179001627,2.5484393269324563,4.7726336510543526,4.770170701260645,2.781260822371953
2010-06-08,2.575492142134218,1.5156828993112526,8.524570634001154,6.958059594745282,2.256496986595714,2.4734002866594715,2.548808810966632,4.716291513587278,4.780603344249717,2.7844186651668155
2010-06-09,2.577086970447252,1.5343075200630572,8.494539020053395,6.9426532736670525,2.251400036546979,2.478215422824724,2.5487727986979065,4.717437906274057,4.789995158615099,2.7875850624198426
2010-06-10,2.5787302721738588,1.5473231811977657,8.456861318880966,6.9261613898713135,2.2522038845079084,2.4826820143424757,2.549196329148486,4.700326039302109,4.797588553841278,2.7909704678283163
2010-06-11,2.5810174739154315,1.5391500208172424,8.440982483544769,6.929305845696388,2.2554069129198924,2.48735804895426,2.5145195283921895,4.748408694128678,4.8054822516353335,2.7946001467210815
2010-06-14,2.5820390943764595,1.5307681742442538,8.429425504822067,6.9211953056081,2.255188352648511,2.4909463623024393,2.509906279721567,4.76071949991632,4.808555642827412,2.7983430852751745
2010-06-15,2.5828679356327324,1.5057595281725222,8.413723240838692,6.916575059997198,2.2572932278318696,2.495110936834945,2.542248770547377,4.779011360713666,4.811173818488964,2.8023838835445516
2010-06-16,2.584222844326074,1.4969480814185654,8.336778240778257,6.876623479632385,2.260536741266727,2.4994860748788437,2.49905412791516,4.800299416447363,4.815761726456769,2.808884403563043
2010-06-17,2.5849855536754704,1.4804852059088072,8.328424915746815,6.877077099375121,2.262236755024759,2.5031654123718665,2.4914801008424696,4.807634136432478,4.819118345119356,2.812952222642325
2010-06-18,2.5861114662309888,1.4694172318187086,8.321166932296311,6.8616437895632085,2.262191297984249,2.5074395738545885,2.4938253766294842,4.799596383064262,4.823169754860973,2.8170267904317416
2010-06-21,2.589449104852651,1.4530824662182515,8.320100421798236,6.860624277487726,2.262811674904458,2.5122858172348623,2.489246272839667,4.805003431673626,4.829277920571005,2.8211437642619717
2010-06-22,2.5915359494075307,1.4279352739661177,8.313050452770549,6.866257249492067,2.2645685035241643,2.5176080819648567,2.5147239805050323,4.8106835707752005,4.83231177282071,2.8256417495771804
2010-06-23,2.594058472258342,1.4112624172962833,8.289779259110876,6.851665150316191,2.2580796262580205,2.5216973013403825,2.5033133007600927,4.81988886610125,4.836063903477208,2.8301529434917483
2010-06-24,2.597879770138541,1.4055997769066382,8.327364767499635,6.842002053130686,2.2569867428688966,2.5254821557773606,2.505268635782777,4.815742734905909,4.840169723636285,2.8345179386694084
2010-06-25,2.600445115848868,1.4209236436645687,8.303856884776934,6.895025294260263,2.2601138177384317,2.5291056603823767,2.495503906803668,4.80887689149151,4.842274066913079,2.8365114099976867
