,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
2010-12-16,5.163325267710598,0.5874815202041355,5.468388349251243,8.74998899798563,3.9100249939202856,3.3305020386866397,3.637273701723113,1.4345208126767472,2.7305616056495605,2.276668512385899
2010-12-17,5.169641710749697,0.5948619237920887,5.473400210728061,8.763589922319374,3.9145890608758096,3.3332196431092074,3.6404843060030436,1.4422856922244383,2.737776731242223,2.281369121197793
2010-12-20,5.194158868248361,0.603255030009775,5.468407123902151,8.796184672552672,3.9167747291135147,3.336735203761645,3.643474127755018,1.452408703757818,2.7462845696810825,2.2870408298022498
2010-12-21,5.200363982362029,0.6121884498086587,5.472862459522423,8.806282484572328,3.9209367635529615,3.3356549193086247,3.6463333177691233,1.4541596663740688,2.7431038619670107,2.290100677846339
2010-12-22,5.195831830844856,0.6169524322443609,5.490668634840382,8.822158704292601,3.927894789319126,3.33853867089535,3.6473666943054686,1.4617242543663134,2.7525259196897713,2.295448983937632
2010-12-23,5.185516006722036,0.6221707406110869,5.493906321986914,8.833427829048803,3.933010205219385,3.3414881810332897,3.649519894652434,1.470760039589695,2.7524052502125818,2.300756615922462
2010-12-27,5.1707804903092045,0.6253820611257798,5.496274046375121,8.84029481328034,3.938189617550562,3.3432929671001252,3.652421051619091,1.4793648147417497,2.7438975968353314,2.306829574164645
2010-12-28,5.152510192751369,0.6343612706335083,5.496768422302089,8.835847232797764,3.945127904951521,3.3414289468036427,3.65479849272136,1.4906538457424974,2.740667277880922,2.3129155923539875
2010-12-29,5.145593949895762,0.6349131145915884,5.4968128701332715,8.85531966075069,3.949893997846072,3.336862713608736,3.657133329563788,1.4924923622039106,2.720607659764987,2.319885207562738
2010-12-30,5.138318838169455,0.6417527912222565,5.49343787933533,8.863642195481226,3.9547260600838046,3.3345494833574416,3.6589236890207615,1.4973255507940066,2.7115897665771063,2.325999025391649
2010-12-31,5.130389069996908,0.643043057054053,5.4929462274792575,8.87850931394346,3.96066721029909,3.333976553932722,3.659313970601882,1.4892898774898398,2.7003239554400884,2.332948653538602
2011-01-03,5.126270673756475,0.6501545776459209,5.490799688797337,8.86510683677456,3.9662520290901178,3.334998036113327,3.6602601050575454,1.5020581291665571,2.7097486440209044,2.339031301556045
2011-01-04,5.1141062029094355,0.6498505315990956,5.4938999134145465,8.867020050052435,3.968835016497743,3.3379880486907734,3.6605450815596727,1.5178891477295697,2.69070697158259,2.3443826687096525
2011-01-05,5.10429485144648,0.6512161541536177,5.500170379370022,8.873562714214863,3.973801621172229,3.3443957302831593,3.6581957982563194,1.5209084778920152,2.6900113198171107,2.3495687934367755
2011-01-06,5.103701727824137,0.6474302489980992,5.504609205054117,8.874438955292353,3.979005354264869,3.3498958201129962,3.65654080314948,1.5358878320386073,2.7014100881642156,2.3524389363710956
2011-01-07,5.094076495839003,0.6496049399452777,5.518714449188642,8.87625696812657,3.9843732038011277,3.353742561315995,3.658731949587318,1.5524679449492653,2.6949831977170837,2.354030104228499
2011-01-10,5.091706644236934,0.6493459759073921,5.533437452420675,8.866163268714507,3.9888321884626334,3.360746509119946,3.6586887323704427,1.5749679600307087,2.6911356502558212,2.355145716819452
2011-01-11,5.08694203651032,0.6505238230491378,5.532257899460389,8.829791737422372,3.9923931921405895,3.377054786622861,3.6595030419714045,1.6107428802161678,2.694310611326057,2.3553390956577935
2011-01-12,5.101763614110333,0.6455903414139772,5.547421319538758,8.81521613662687,3.9976298630136906,3.3782181568132,3.661784425814874,1.6139787417245934,2.6930049079547613,2.3562882962742444
2011-01-13,5.101211580812291,0.6509671911567714,5.550636946505157,8.776326859661088,4.00052776152338,3.387134182822357,3.6612572004390853,1.6219578713117906,2.69258567724903,2.3585590317571725
2011-01-14,5.1059689928630885,0.650930649898256,5.556839299161324,8.74534653772866,4.004142748264228,3.3947231291984776,3.6628641289165533,1.6257315582017302,2.6936883042685795,2.3598458988953492
2011-01-18,5.110705773122153,0.6506240363715972,5.566498151409548,8.715578073553973,4.007742228415822,3.402755946358262,3.6638946656299978,1.6287699257083097,2.6909677631322517,2.361459688822776
2011-01-19,5.119496004465921,0.650305193654509,5.574770187325045,8.692812255463421,4.011250691409763,3.411434744145216,3.6651162108637583,1.633190879473321,2.6878575974025933,2.3623640855744195
2011-01-20,5.136854681842331,0.6540375394293929,5.582596606230072,8.674243681000101,4.014652042255791,3.4195945717777394,3.665970260637267,1.6422845548834861,2.6947704515516318,2.364448247583851
2011-01-21,5.158003911390624,0.6520324339199935,5.604184729398195,8.65805102271834,4.0176601632758,3.4239243676850784,3.668672450826967,1.6408655061252573,2.6902020651610217,2.367067643349626
2011-01-24,5.165373563882294,0.6566466021239827,5.618639866220924,8.614119598771477,4.023517321693753,3.433399840477786,3.6701531852763067,1.6630489738206342,2.718334480289417,2.367743929154832
2011-01-25,5.177775761904735,0.647824507447402,5.627433167404781,8.60511874988565,4.026664547034946,3.439573293170471,3.6720888437408616,1.6704593633684586,2.7105699438292064,2.3694426685212573
2011-01-26,5.2018168289473135,0.6475760372405768,5.639666506730089,8.57958060650835,4.0303835680957745,3.4438314808825656,3.675868907851814,1.6685636629831577,2.7040320914121985,2.3693690327917327
2011-01-27,5.226754124967983,0.6477215158938838,5.6479855597239785,8.560738836074188,4.034980383613657,3.4496618411109132,3.679102998796185,1.6679151238029346,2.6975266044042114,2.3709459288458596
2011-01-28,5.252944296732177,0.6477402763725415,5.656454609036855,8.534146452836106,4.039953770363827,3.4550107086839286,3.6808271162978774,1.6599806512435822,2.681249288439248,2.3731620589325817
2011-01-31,5.249192992539882,0.650639267883442,5.66274241996862,8.513176218475843,4.047649316364079,3.4628509741469444,3.6801413191708683,1.6643249807037355,2.684519434005989,2.374152509772391
2011-02-01,5.264172445921372,0.6524695806938159,5.675787489907249,8.497785886653004,4.052960505941663,3.465597150794595,3.6826469833073467,1.6601932526558392,2.6773893535176385,2.378013058759977
2011-02-02,5.294576285770024,0.648790130210577,5.676552397022073,8.498870942726807,4.056148520844259,3.4689117205759326,3.6884490169360373,1.670702840286836,2.638157382245993,2.381855934831962
2011-02-03,5.315354762784061,0.6455343953263992,5.692192996073925,8.493310409648892,4.064759630376191,3.4797384512824094,3.689859599119596,1.6696612024816415,2.6404690849616217,2.3873790676659246
2011-02-04,5.325872118863666,0.6402978124985759,5.699494367867134,8.511306632714456,4.070038331843153,3.4855651309050515,3.689671790160312,1.6907294753876767,2.638280343581302,2.3919110713038036
2011-02-07,5.327894396660886,0.6404561943314877,5.720036144991907,8.49288697246797,4.07350236680248,3.4945634734469313,3.688553765861858,1.6920070049348592,2.617669056167083,2.396247831278961
2011-02-08,5.336558811177963,0.6408622983568175,5.724061579748936,8.51719005471031,4.077783463378539,3.5018364334292937,3.689934049128692,1.6922118460744169,2.6035863057409983,2.4026545510326147
2011-02-09,5.353676635249803,0.6385759900256666,5.724852058342421,8.53020929711042,4.082631272934164,3.5071315916580486,3.691410875277182,1.692504477457607,2.5706970204773616,2.409278336716847
2011-02-10,5.36220468391336,0.6356031703860501,5.723666158238178,8.529140403958179,4.089555699619679,3.5152370690454555,3.690798297809802,1.697443177442908,2.5518375354459955,2.4121718094284472
2011-02-11,5.40033103685777,0.6311695349052547,5.717070429154849,8.559122638944102,4.093839535036123,3.525466206399684,3.690816362879663,1.7032793522630885,2.572278423461465,2.4188842188039255
2011-02-14,5.4184349150374045,0.6285907339290184,5.72786210116059,8.561795643160709,4.099269057261657,3.5335960895274674,3.6907069328112665,1.7086263179983239,2.5612485788205652,2.42332720757072
2011-02-15,5.443217260373854,0.6226646938715532,5.742785513567147,8.569836323022287,4.105980946372643,3.5356145095670075,3.69121314181376,1.7065719267985175,2.5560880377089936,2.4287684895638852
2011-02-16,5.4398389397587446,0.6196209712511802,5.73903290782266,8.556741313056188,4.111373125866366,3.5389182951610594,3.691590201774163,1.705429709561453,2.548985176816652,2.4348172982173315
2011-02-17,5.449966535762271,0.6248050251665251,5.74714681576014,8.553066002887777,4.114015540991447,3.5439836936169997,3.6893820386456726,1.7069898551228224,2.5451105342645093,2.4383543281694013
2011-02-18,5.4608482111782335,0.6244406956709498,5.751226590279863,8.546135934482656,4.1196008039927845,3.5496520636276987,3.6897821426121524,1.6958128177058127,2.5442411055960674,2.4437918929610714
2011-02-22,5.465605735384634,0.6253533135867317,5.7532449982263305,8.534679945853105,4.122990605591653,3.5547782954296783,3.690042616802325,1.6880344178191453,2.5462908207975294,2.448170368782234
2011-02-23,5.467114748744076,0.6222259966109763,5.751646353998576,8.53053265908254,4.127619512991707,3.556458594904531,3.6885392468037983,1.687759143212673,2.558376543967043,2.4530374817287735
2011-02-24,5.473507199334446,0.6129438793907522,5.770881688562341,8.523269021398848,4.134909018260738,3.5621092625170876,3.6848059474874457,1.707093324816925,2.5646408209010736,2.456098134977613
2011-02-25,5.502997675569477,0.6132863249730426,5.766596320907996,8.531779100322497,4.1389060613689725,3.5659086631246377,3.6875874323824243,1.7201030079227413,2.565099639510931,2.4603600743862897
2011-02-28,5.513708867878545,0.6116972468800319,5.775392431047074,8.531009928244977,4.14277256900627,3.566172991071377,3.687981755738376,1.732011849201898,2.5691898278036485,2.4649300635204137
2011-03-01,5.541439901067054,0.6057035440900642,5.775567834306338,8.524024774048709,4.149305463137449,3.5677364106634184,3.6894506138206387,1.7329653471842694,2.5679207001834503,2.4682459540722883
2011-03-02,5.545847877176892,0.5993142911571122,5.785147386437728,8.511371670810135,4.1531194717490845,3.572416750653041,3.689968940372003,1.764126978157451,2.5586615938053505,2.469035436985145
2011-03-03,5.542304155997479,0.5928052318054109,5.7930005658956,8.491656169646495,4.158104875805243,3.5766191925084443,3.690130792937587,1.771331119616609,2.5466924345082598,2.4712191831744637
2011-03-04,5.553395029144432,0.6048874130332382,5.803844759892553,8.448794932460373,4.1599960985834725,3.57629975055313,3.689625558170811,1.8013220157672025,2.519784303149065,2.471311375348458
2011-03-07,5.572072583797477,0.6009217606997834,5.8131367586914795,8.435422756997978,4.166186857717746,3.576560026688992,3.6908176565972157,1.8126491595125855,2.500318638961241,2.4737113425216326
2011-03-08,5.562819021367206,0.5898343326242302,5.807741233014059,8.436771229499746,4.173818921531915,3.579863155816208,3.68744707410007,1.824311190642563,2.4954504620094227,2.4771915057842664
2011-03-09,5.562347601125929,0.5950417248205224,5.815213506436859,8.403507043528617,4.178528553441181,3.583236673034625,3.6886403664358847,1.8408738670640468,2.4734121246218015,2.4777519872822804
2011-03-10,5.560028590717487,0.5986772698657137,5.819276853946892,8.379156239551289,4.183621114180639,3.5873978664667647,3.6881599739954036,1.8626132354557785,2.4497391822598003,2.4805394834291157
2011-03-11,5.581662230565353,0.6022819386733992,5.840544373280469,8.377779432943273,4.1903125438614435,3.589352830210721,3.6851749795377033,1.8747031650390966,2.4047001179016556,2.482082408608129
2011-03-14,5.580663685330554,0.5955384065912392,5.850764367850965,8.37882693922666,4.195283161127752,3.592211309205247,3.683697321202498,1.9037555072274688,2.380625090860764,2.482155147779546
2011-03-15,5.57180848267293,0.5911700751817833,5.86002207488654,8.357083453612576,4.202222381501799,3.5979911702839145,3.6819746716324375,1.9255788351551713,2.389142600969827,2.4822137091430436
2011-03-16,5.599181203192723,0.5889138375725531,5.875920635372645,8.359986944314242,4.2069959952258404,3.602855300401635,3.6758769731836254,1.9456694545827866,2.368374339760916,2.4828582322330224
2011-03-17,5.617400990020004,0.582509350143773,5.891664217710678,8.357282224864488,4.212187960276018,3.6071709315147915,3.673337161911348,1.967540740913318,2.352840624902213,2.48339381514137
2011-03-18,5.63826122130114,0.5713810776344109,5.918030535086592,8.356545997341824,4.218037388651504,3.606023230943358,3.6744576934631805,1.9711647918567001,2.33696601559803,2.4843787771325423
2011-03-21,5.653711505850248,0.56864766862309,5.924194496617282,8.37028974111072,4.220886405734112,3.6118549261422355,3.6715884177492413,2.0071270102456347,2.303850342217964,2.485249548943715
2011-03-22,5.649466105750099,0.5604875595432391,5.935139212455956,8.36794810726261,4.22510909775936,3.6158078990848694,3.671558301079826,2.0301698347819914,2.299901799412984,2.4851173396556216
2011-03-23,5.677669901286724,0.5651543816464226,5.959670674015178,8.349485818657497,4.230471832661872,3.620458181849069,3.669977845248835,2.030248852595096,2.259891710978437,2.487341015865666
2011-03-24,5.683450431671965,0.5581184218889998,5.976875257734787,8.328798040231511,4.234868471016538,3.624158952997049,3.6742656003013883,2.0548615314651832,2.247842712207075,2.488016399401454
2011-03-25,5.704344641587119,0.5578869551626078,6.006125370725744,8.323780135020852,4.239623395964115,3.6247354209035656,3.673664140954925,2.0819523393854777,2.236828277498504,2.48771025247295
2011-03-28,5.7220671453184195,0.5589590235016264,6.025298468867958,8.321149830208856,4.24573417549291,3.625644936048998,3.6725767397658164,2.0891994145985726,2.2062343921325045,2.4895984091913523
2011-03-29,5.738936010269071,0.5592380094884362,6.047657243720951,8.311932768660462,4.251122445637142,3.627347011707316,3.6722738285050487,2.1042249714929664,2.1792263102916767,2.491934246947631
2011-03-30,5.746932862492015,0.5602782499624366,6.064984304658145,8.301504953652088,4.256503285999479,3.6274695186497765,3.6737210974694388,2.117545686841334,2.140727771846305,2.4934862774448616
2011-03-31,5.750953338428647,0.5572180624394322,6.078840215797259,8.294304535995261,4.261156019616101,3.631889701310391,3.6737414994289677,2.131670342988784,2.1266022501744595,2.494462772501727
2011-04-01,5.76471551073277,0.5594316708661116,6.086981439814311,8.26800927568304,4.264991250312414,3.6376309757074243,3.675004382074958,2.1458561459038457,2.106089842831101,2.496783379229047
2011-04-04,5.7627498158290855,0.5669854500645838,6.08548732481124,8.262424314960082,4.266242648524044,3.634467387385149,3.6778862037906417,2.1473210313619044,2.098148230171632,2.503134883462554
2011-04-05,5.758890649111415,0.5786268126745232,6.078838291598925,8.234634354689808,4.268679390437316,3.633215272812281,3.6809727174211897,2.1456232085006612,2.0846207475086835,2.5099630689241494
2011-04-06,5.758098030682372,0.5922740521200056,6.065316476527539,8.211206099610134,4.271774731530345,3.6319271424874304,3.682696312857391,2.134754549279505,2.0754022848491864,2.518039369391283
2011-04-07,5.756002000563652,0.6068702138036126,6.051695604893427,8.184017139592944,4.274829000433593,3.629775305487346,3.68333970588494,2.121435257404303,2.0641633960173835,2.5266100526758684
2011-04-08,5.745986412562632,0.6167844924504614,6.038237433309055,8.155996654079917,4.277120778047198,3.6291153942799204,3.685385582660932,2.1202528211470786,2.0579301639638263,2.5341454273911106
2011-04-11,5.750485462398181,0.6254316565686273,6.033864706965127,8.130114774016423,4.279942816137018,3.6245523207433656,3.6860866205317953,2.110271076833164,2.0550605631281322,2.5429514889971
2011-04-12,5.748019533950986,0.6302961125498496,6.0337897333644825,8.119268445217608,4.284040589748007,3.623796890695041,3.6854738194125236,2.1062224442753488,2.050571804043674,2.5514502021413152
2011-04-13,5.746785898066955,0.6305035871488498,6.034062400972198,8.12112288774041,4.285919811764896,3.622266627971809,3.6859754069206194,2.109381917793706,2.0226754251434143,2.5574757158813326
2011-04-14,5.747556304641824,0.6354299433280644,6.037906370359787,8.105133995065447,4.290164806703401,3.624881722301904,3.68740989678537,2.1149471717325548,2.026947767937415,2.562289709857131
2011-04-15,5.749378002537055,0.6393349427770227,6.031702719460657,8.089068424831085,4.2937065491199,3.6253032320023038,3.687138387329854,2.1151920342768777,2.0139501779215925,2.5686778542323405
2011-04-18,5.737942847361652,0.6451638261896828,6.027852945948911,8.061057814428887,4.2958259770909155,3.627004062312264,3.6883867600254927,2.1342266176532902,2.00361348360312,2.5733541178965567
2011-04-19,5.721382994502164,0.6506268720688229,6.022566667655996,8.058176370291223,4.300295435285498,3.625218079646363,3.687489929211059,2.1383349511224976,1.9899807786859454,2.5788797559893117
2011-04-20,5.708071840906683,0.6614980354419857,6.015014089278874,8.032786715562013,4.302830307885439,3.6260588305936197,3.687812685291996,2.1582098643929513,1.9794295253531409,2.58629282815461
2011-04-21,5.720560035210113,0.6687449803834515,6.0202263563894345,7.984040686863137,4.304401648811048,3.619043797912558,3.689221927398743,2.170723756113183,1.9673402802048638,2.589849847482717
2011-04-25,5.717976648195512,0.6753865522080857,6.016446195393917,7.965593121426885,4.307449555191057,3.6128056916959514,3.690352819779151,2.174446963921654,1.9521871528254455,2.5965725670845723
2011-04-26,5.725716009806258,0.6790941242687885,6.015905461416891,7.950803669644347,4.311979970793631,3.607316076817002,3.6903062982510293,2.176056421395708,1.9453833329033894,2.604494293238214
2011-04-27,5.7139137746643485,0.680093980483476,6.010103121684946,7.933761703537332,4.313267325561387,3.6010105272357396,3.6920689306549734,2.189231996281881,1.915008454509681,2.6074222122881965
2011-04-28,5.717595000372428,0.6830477473726216,6.0105010652725355,7.916403453805862,4.315826457583352,3.597115077027475,3.693258227588536,2.192403854975848,1.91111554706085,2.6132943781452203
2011-04-29,5.734829389510843,0.6861321330296026,5.999971232252346,7.8803220604528175,4.317601979618693,3.595000604794697,3.6942333917727583,2.1835504796236913,1.9117337487190755,2.622158221934807
2011-05-02,5.7323031100816895,0.6921489446748457,6.006720941661211,7.850597136890349,4.322160389578758,3.597138697212037,3.692620046243466,2.1908062279758385,1.917084721179698,2.6277909356181928
2011-05-03,5.744445981673539,0.7013119025384487,6.014349137319002,7.832185428916933,4.3235546172676464,3.599063405879135,3.6969950795362316,2.200255094260725,1.904478995024217,2.630882940603856
2011-05-04,5.766126595618791,0.7146494242229537,6.0217027755422015,7.808382791183138,4.323669088427439,3.597126807570155,3.702011342109047,2.2064735540393148,1.897467994923079,2.633312528582534
2011-05-05,5.795407510880383,0.7264432840745515,6.033170230944712,7.80340491924732,4.324774765390146,3.593920786588469,3.7063824321285286,2.2140099099387074,1.8761273068499749,2.636060641693606
2011-05-06,5.826133548028513,0.7339990028033329,6.042204833191563,7.802962943377913,4.328539716925967,3.590014844326726,3.7115381294169696,2.2174880926101403,1.865462745885095,2.6412249286904688
2011-05-09,5.819080873718124,0.7415913624247009,6.0636871616211065,7.769948399326428,4.329170992451269,3.5929149273162055,3.7125064734842312,2.241164035430206,1.859108874042036,2.643021357558049
2011-05-10,5.820524998694259,0.755268086159441,6.074495466661174,7.746139283462041,4.328050806625297,3.592546029847747,3.71903017673378,2.2614078589262956,1.8643324120001201,2.6452781553652356
2011-05-11,5.839426290822407,0.7655807746737265,6.100598805139489,7.738011230558677,4.329396449789951,3.596211254051938,3.720502022159604,2.277107298134122,1.8692796197694777,2.6473066094392803
2011-05-12,5.8558833710056675,0.7710340831771962,6.114710949586622,7.728919125320599,4.329896500249507,3.598954047369778,3.7252444879950324,2.2837953274113643,1.856613548335049,2.649501972004191
2011-05-13,5.854874037641403,0.7805190408356542,6.141777644723236,7.720248363955412,4.331296112429647,3.5991883821577226,3.7259729890090965,2.2940504189196416,1.861389596775247,2.6526159083612146
2011-05-16,5.850727495404933,0.7846422230840198,6.152463181439623,7.697719721525273,4.334508673884077,3.604307263097604,3.7287493538650085,2.30832408725325,1.8411542886705363,2.655398634772685
2011-05-17,5.864050428807129,0.7876646083167552,6.170230419452736,7.7069765461899005,4.336969541767761,3.604900529665945,3.7304017311074666,2.33159192218997,1.8380981071187905,2.6579298179771604
2011-05-18,5.85931824215325,0.7981000447146531,6.201101108096298,7.7258829288649045,4.339793572765202,3.608655060039789,3.730094448418217,2.35147293289406,1.8289225335624781,2.6589287826534096
2011-05-19,5.865732624400344,0.8022978159975781,6.225184167776684,7.709538817824823,4.340535269155308,3.6126254190508478,3.7333356087926672,2.369773054769497,1.7949841881780155,2.6621199308056216
2011-05-20,5.871478896515195,0.8011149223576897,6.264783162857046,7.723829825630973,4.343798937481307,3.6161628784706887,3.733646799385363,2.381125621353295,1.7909133754801367,2.6652113740286456
2011-05-23,5.855950525647469,0.8053096598302522,6.290741872288794,7.736741935285043,4.344259283456595,3.621009971987348,3.7343000672673985,2.403326759730163,1.7786314121894162,2.667881435242023
2011-05-24,5.850661602076772,0.8006450009418851,6.299988466831496,7.756933368185835,4.347016418602787,3.6219392738884837,3.7341619916894735,2.4187169330202165,1.7679739095684304,2.6714628755009304
2011-05-25,5.844897681346211,0.8027658237023746,6.330632502823479,7.755687404573602,4.349497530533859,3.62534074328193,3.73396414600317,2.437608617798859,1.7632866252690935,2.6734524609792816
2011-05-26,5.855463550461436,0.8162144526850468,6.3638458433632925,7.7398380800325315,4.3518278790628,3.6250969510113293,3.738896054656366,2.477113772745466,1.7645611847183778,2.674847027014417
2011-05-27,5.856629949113964,0.8254164105708305,6.379798073575084,7.733993110881459,4.351885322122207,3.627082849568795,3.746226616265741,2.4919380721109263,1.7409885950931858,2.6787411058935433
2011-05-31,5.850509937415504,0.824083802249902,6.406826084140483,7.750166305371739,4.355542664728123,3.6270588416194562,3.7450326749357803,2.5128720034841994,1.7362333723883707,2.6815729332480434
2011-06-01,5.8549931022235775,0.8305465448354457,6.425891873430646,7.74219263462847,4.354545653524121,3.632045262881422,3.752238798265655,2.5482433156491187,1.7271539570862435,2.685297618510341
2011-06-02,5.8372570837960875,0.8219415865215346,6.452056879838562,7.773604973437723,4.360736279953796,3.634351220161949,3.7486795828100457,2.5443752024828363,1.734119848543591,2.6904300157465393
2011-06-03,5.835683859420076,0.8156195529913016,6.47344694730797,7.7864292034778435,4.3656665672099795,3.6376156515517284,3.7513823569506797,2.5610168426449196,1.7356604839476044,2.694322990174541
2011-06-06,5.836901392695778,0.8021606896772392,6.486298505597385,7.799266065666368,4.370750716453913,3.634580511475739,3.7565304722048003,2.5662172564824903,1.7192197426837035,2.700923099021769
2011-06-07,5.840648957180144,0.8036005400473667,6.510885102571458,7.798222290434965,4.3760599083744465,3.6359680538134866,3.760637085651291,2.5867937648508894,1.7121230737666406,2.7053623180174755
2011-06-08,5.8385497097851164,0.7952289449074662,6.530157852330397,7.826777023332629,4.3810716017930975,3.634364574921219,3.762541656056748,2.6157695474302747,1.7231204955593298,2.7082649899413886
2011-06-09,5.830790216226314,0.7842822957744227,6.55692117947283,7.831062915281111,4.385863375694673,3.6371668380398856,3.7655452307146886,2.634382437642964,1.731415551295152,2.7126211245513567
2011-06-10,5.814841997657395,0.7784279853772808,6.584912107803218,7.839129590181346,4.391929699282164,3.6374413621962707,3.7685484860953826,2.66203427909394,1.7397601281882253,2.7159267959736937
2011-06-13,5.8213733852804275,0.769184506450084,6.599046176828451,7.837455532126302,4.3956475034863525,3.6371981109576863,3.7726363884927565,2.6930379097842403,1.7431653945031471,2.7204181244176895
2011-06-14,5.81675722814647,0.7631538387260957,6.620473021781179,7.843265942542611,4.400515984980793,3.637298967046667,3.776247917924028,2.718624057014755,1.7453731540177957,2.7241000994246924
2011-06-15,5.821946038451263,0.7659900637166178,6.655720449845011,7.850580651017278,4.405262715520188,3.6437953675695676,3.777268196957022,2.767649404686934,1.7718486242818412,2.7238390208007224
2011-06-16,5.826300132876997,0.7583784837924558,6.655730439822931,7.864355950533217,4.409452919316092,3.6422777046558825,3.7805334220494164,2.771538703000963,1.7821345176914398,2.731114209076158
2011-06-17,5.835455901811625,0.7516119256041067,6.6821391085662185,7.854020206496967,4.41519664569223,3.642770830075003,3.7827254361406197,2.7922602280276223,1.774044442079433,2.732773289802335
2011-06-20,5.8283835825112345,0.7458795503021233,6.710002347082168,7.866194174875808,4.419665941224022,3.646260931544729,3.7865397291575738,2.830891649405948,1.7840061580467708,2.734806664337705
2011-06-21,5.830189882829392,0.74058012263619,6.750403070342425,7.866001852002656,4.4244916097330425,3.648458033675796,3.7904916971129143,2.859909531455565,1.7926124209063483,2.736083709427385
2011-06-22,5.820849585996232,0.7399482334299847,6.764100513127249,7.865658712898938,4.42600686403684,3.6503982641878796,3.794478502469001,2.8903360452665003,1.8202074464797287,2.7374802435883128
2011-06-23,5.822858056932944,0.7361853616869397,6.790918386632194,7.846040518764556,4.431580120582109,3.6498718880944945,3.800199013220184,2.902284710637865,1.801525146848544,2.738533050317855
2011-06-24,5.830248947074355,0.734674229689668,6.811807830869932,7.8449535626218,4.434849987202966,3.653555266842191,3.8031770807762806,2.91923606064947,1.8079332998010131,2.7402646627152176
2011-06-27,5.837001216003634,0.7373826289834041,6.833615524018138,7.861425751118656,4.4375776845214085,3.657602202223704,3.8034992020006437,2.9365407123555993,1.817718029617585,2.7424403656444087
2011-06-28,5.841168331019771,0.7380050449657585,6.8645330190424145,7.855605035125225,4.441935207187715,3.6609924429131726,3.8076533106565122,2.955657997188946,1.8138936722556016,2.7436449824503946
2011-06-29,5.860323487090212,0.7459186543345575,6.886803094106393,7.822245098134067,4.447081209404432,3.663101357529595,3.8130228287476573,2.9604617718701,1.7871648129376658,2.747344279792331
2011-06-30,5.8688401312516945,0.7535877446587577,6.9038253951307915,7.82491375467958,4.450148765175856,3.661334389464953,3.816527947620614,2.9634502008287784,1.7796802766935313,2.7503003743815473
2011-07-01,5.876934653955139,0.7581482099650858,6.916351655185803,7.810929325330946,4.453268308432122,3.6621336902338024,3.821083877498927,2.977081251416597,1.7768305612467161,2.7530695857916934
2011-07-05,5.897307380509499,0.7676613733476599,6.910562160233403,7.811957451063096,4.454166376367669,3.6634746616377702,3.827357251393388,2.9820342766111656,1.7699431037647924,2.758352174107136
2011-07-06,5.921801582765494,0.7797419569141989,6.909208679608945,7.802622998784521,4.457220541118605,3.666238886799491,3.8306645510270303,2.9900015495480208,1.740016648667942,2.762557297713779
2011-07-07,5.931982503828888,0.7882876940619065,6.913812280864161,7.791711162397487,4.461085911406806,3.6689873794162087,3.833419171558093,3.0004063857926377,1.7320154565282793,2.7681178939928452
2011-07-08,5.947774047122392,0.7987284412457016,6.919773198064631,7.778041186414312,4.4619174889054,3.671646416823757,3.83778661063173,3.0080839257951943,1.723122625263564,2.772361174347276
2011-07-11,5.958173652800784,0.8069072333921437,6.922389090868503,7.775290956058629,4.464749229013539,3.674364546510558,3.8402069308829545,3.0066991800939666,1.7126356395425761,2.7795251955261677
2011-07-12,5.964116464020367,0.8127375925384887,6.921200301178633,7.770850578455349,4.469459348360783,3.6781963621811427,3.8422433458858145,3.01336273855107,1.686638243974787,2.785331305959557
2011-07-13,5.9704355009727115,0.8204227911330095,6.935057997548412,7.763475226606396,4.474230032006208,3.6803934414812622,3.8438648725400144,3.0286881869161517,1.6985588292317,2.7924242608048964
2011-07-14,5.981153026224094,0.8273106170884463,6.941760381479615,7.765825022347949,4.476396579134179,3.680812086481677,3.847138228943374,3.0397392340653777,1.690227498301864,2.797764051327483
2011-07-15,5.989999851852002,0.8249481184017344,6.955926277175743,7.771396222274342,4.478665776035132,3.6842473962788307,3.8483568769931833,3.053564012972827,1.6834587835361934,2.8037613176006495
2011-07-18,6.0002636798179525,0.8310338052594528,6.9604598137343565,7.763818139208949,4.480851370983527,3.6836540103133655,3.852139316566155,3.0649296424031727,1.6818266185265534,2.8100211438664875
2011-07-19,6.001975068566016,0.8363172684332087,6.967473715111594,7.767402456500052,4.48414315092811,3.6792324808414363,3.8544547806054004,3.0716421715899287,1.6876503931367515,2.8155616412202042
2011-07-20,6.0238341207036,0.8492811017169506,6.967038482835187,7.74458769604462,4.4863259438211935,3.6766443634148227,3.863932353556305,3.0939592743093884,1.6937250666727293,2.8192587697186577
2011-07-21,6.024815508170876,0.8542062559601012,6.978115298985282,7.741486027549024,4.48758744463265,3.6786227086387977,3.8681967812711084,3.1137584002453886,1.6993498996671321,2.8240245888215174
2011-07-22,6.0553740564810665,0.8564923847419911,6.994169284524159,7.723614679096636,4.48872710510283,3.6769631037369646,3.8740920495843487,3.1317180653376244,1.703885908289526,2.829159542940843
2011-07-25,6.0561121394253234,0.8592560631266126,7.00938693040308,7.726354534792339,4.4917301451199965,3.6800355599502814,3.879222395855296,3.1475589834866673,1.701696274757203,2.83467535580413
2011-07-26,6.0682115451244405,0.863340877927858,7.00987161186213,7.73515426645454,4.495637638807833,3.678699100886509,3.882818301138621,3.166729252040316,1.7001732312819158,2.8399182998451207
