date,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
2011-05-09,-31.171995266537056,-0.9143606698564516,-25.04023820788439,15.248316916407978,23.447598734319858,16.765247949343557,3.8924768552577786,18.061568692088322,23.331016915480472,-10.461729213639174
2011-05-10,-31.177453361472494,-0.9077892127764934,-25.08662248776862,15.230479030621193,23.47973432093318,16.764431120591514,3.927297334614591,18.122070291255326,23.375592704477782,-10.489407837563778
2011-05-11,-31.18756043336451,-0.8875511617548091,-25.148286902618068,15.249876717806037,23.5233228533784,16.75665761921105,3.966113489943958,18.158727400332182,23.3868991790035,-10.519598338158332
2011-05-12,-31.199282894469626,-0.8706761557486816,-25.186792305934027,15.239174860955695,23.54475160975784,16.770155643939827,4.011373123107221,18.194961757223727,23.441735567576465,-10.546735037187215
2011-05-13,-31.201961165775373,-0.8282289967090414,-25.227087235683936,15.241291559838343,23.561382798487752,16.78645741520177,4.059838701157958,18.200112477731096,23.474697373770173,-10.587510917730258
2011-05-16,-31.235953807177008,-0.8169359810036303,-25.265333716759486,15.223964320566694,23.577440238641753,16.799782132347445,4.118959395521584,18.20777723918462,23.5218561613989,-10.599762862089873
2011-05-17,-31.236674478952942,-0.7898160865140424,-25.291748296245945,15.206164047222178,23.5818672597138,16.784603950346643,4.182026472061419,18.23099657903375,23.552358397392318,-10.61080287880226
2011-05-18,-31.264639143347463,-0.7678947017305343,-25.344307832924564,15.222411424789628,23.615047449685274,16.79377832672011,4.205762841434354,18.271312379593766,23.584612163419333,-10.661487738435197
2011-05-19,-31.31023850063613,-0.7461463873782062,-25.38723693741171,15.203112714720884,23.635998271995334,16.80831992918767,4.253850679169405,18.283377333030675,23.62509124975173,-10.691246262055278
2011-05-20,-31.32662115960808,-0.7305828129885363,-25.42352894074686,15.196921729401138,23.644456569371044,16.8096763888056,4.323922368617956,18.298618949459065,23.669320652246874,-10.722296440645588
2011-05-23,-31.37560162968625,-0.7041187704301797,-25.480156245494893,15.183143610058167,23.64909496937486,16.831997054147468,4.373668256309093,18.279621268922963,23.703736462644585,-10.75734974450583
2011-05-24,-31.417272989558967,-0.701320258503335,-25.516122493157518,15.1851087740512,23.668264653368094,16.837941980347896,4.410315942142738,18.292322766295765,23.739027215460784,-10.771522139767349
2011-05-25,-31.46725401526595,-0.7094883275305275,-25.56625283658268,15.21933891592068,23.69504205712196,16.846860728824694,4.471783196173195,18.344470945072718,23.755550549715633,-10.776388751486147
2011-05-26,-31.491887657266165,-0.6632028411681625,-25.607240797349178,15.238114861778747,23.72117856577871,16.849684347370193,4.511169343725556,18.374113936806044,23.78849279686978,-10.83095444609631
2011-05-27,-31.531931697235937,-0.6675463657437243,-25.63966007684822,15.212414711812448,23.727620525840205,16.864975213015224,4.558916013912161,18.376665876445603,23.82368779427045,-10.83642534678704
2011-05-31,-31.557960725069403,-0.6622075208808671,-25.679153407122403,15.246333418081308,23.739715136789634,16.898984278079272,4.590398949071453,18.413997309837796,23.88188397137084,-10.900865909452797
2011-06-01,-31.585240817107206,-0.617729393359371,-25.70872625620466,15.262096047498448,23.750937405314836,16.86937361417814,4.62340730956474,18.412427566077554,23.925662501912914,-10.904241872868589
2011-06-02,-31.633571957827407,-0.6247754895933968,-25.7422965337477,15.295706855516393,23.766043007417547,16.879428119540457,4.649660296569855,18.41447963013888,23.96780007936897,-10.935668115491438
2011-06-03,-31.66922900123692,-0.6163633433060695,-25.77236389403466,15.35342500544296,23.754737229898925,16.886239240834772,4.6735190659317745,18.408760571747436,23.97384542550519,-10.993301223309267
2011-06-06,-31.721314166593388,-0.624508859893977,-25.796484028342658,15.409790172919386,23.791780393355562,16.8810991734335,4.717934167611435,18.404149246050217,24.011415323162954,-11.033779304055312
2011-06-07,-31.78492219569049,-0.6419079708596591,-25.83166651851092,15.432518744852471,23.80112816735786,16.8906711308725,4.764467783910766,18.391581610313533,24.044528924050006,-11.05554850146123
2011-06-08,-31.855627782688565,-0.635984974137221,-25.870025661438667,15.481083845699814,23.809964910014024,16.900567278514377,4.789846603003484,18.40497078903872,24.091375758945553,-11.09429226232041
2011-06-09,-31.92321140180192,-0.6416028941232679,-25.902305884319837,15.513653200000238,23.839770720563436,16.896307980001758,4.8146524668932305,18.400126580077142,24.144858030714104,-11.110817100637105
2011-06-10,-31.970136686435225,-0.630466997621272,-25.927375651407438,15.579512828875842,23.84886493426342,16.910685702011417,4.85396956886987,18.411782316166178,24.180037874481165,-11.143143321603576
2011-06-13,-32.01653134965168,-0.6252812117104841,-25.95735819591852,15.62282375765095,23.865550175207527,16.909055157555482,4.885512440805301,18.41961583565386,24.219799107608797,-11.174263862642116
2011-06-14,-32.04069675824032,-0.6854270611046502,-25.98222327205536,15.651320986894083,23.906329051040384,16.929926069507268,4.912658627684909,18.435585885814646,24.285380444363415,-11.193453130675541
2011-06-15,-32.08177070823292,-0.6435661779038947,-26.027194283534378,15.716237531222019,23.934168585947848,16.92333930432388,4.955005444367873,18.446407690343012,24.290986655399756,-11.22166373687376
2011-06-16,-32.11342019524215,-0.6480354693686515,-26.068150495767355,15.76548810399607,23.96758350273103,16.923353770629895,4.982610417475765,18.463907430890067,24.344271092158664,-11.251683285586692
2011-06-17,-32.14974477684841,-0.6682414907732127,-26.0935661423526,15.812652364034776,23.976438436473483,16.951115104172924,4.9990748585802365,18.44585047249912,24.413711543776802,-11.27022275153024
2011-06-20,-32.21632142288062,-0.689184750698164,-26.12821555703206,15.864059052927496,24.0254134907923,16.963003476490695,5.017883815909941,18.44802372885849,24.48541730139882,-11.294581285286322
2011-06-21,-32.27647961221878,-0.6843137967423918,-26.16259607516548,15.93208875939039,24.03435424193038,16.98105659314818,5.02388713874655,18.465591291688913,24.505429509180274,-11.305661718120165
2011-06-22,-32.27389150999125,-0.6574844327006251,-26.19207325745508,15.989044112669049,24.05527082108141,16.980127900918653,5.060495402019596,18.457863768971016,24.54503508660005,-11.359964686592635
2011-06-23,-32.2874707980702,-0.6521555445274596,-26.23308760551807,16.031444862626746,24.08149868627802,16.986631882539516,5.090931802925457,18.486611964866793,24.57910042400892,-11.39985370399578
2011-06-24,-32.27016956733993,-0.6132554440255341,-26.260953364079036,16.068658828317243,24.074356680093604,16.975189052795095,5.147120090582853,18.525150510334786,24.597972294423723,-11.423613873250087
2011-06-27,-32.30818109503431,-0.6343475021107413,-26.298303591287496,16.105015822118997,24.12424573842861,16.984273161133395,5.163711668153911,18.546178365856456,24.65281576135898,-11.457303721715236
2011-06-28,-32.314417651716525,-0.6327731176638994,-26.34583473908622,16.169217996890243,24.173246698090495,16.97781272646807,5.165510055000969,18.58381398974106,24.69045809345181,-11.515206001583769
2011-06-29,-32.316614352368624,-0.6346370945296688,-26.38338230029233,16.19994019463868,24.206965795143965,16.98729787644774,5.199455902370073,18.614212558173552,24.735605568157965,-11.551302441158057
2011-06-30,-32.30175229332599,-0.6326151605191465,-26.402830179551604,16.228555998402072,24.248533629915194,16.98594501829908,5.2314686861341455,18.65257696342185,24.761440067095986,-11.603848121989659
2011-07-01,-32.316041293404474,-0.6171346922908797,-26.427586993751213,16.216220522321805,24.270732984966497,16.997524131434716,5.2664912571294895,18.674697298145023,24.79102401680416,-11.65268831268491
2011-07-05,-32.33379131883905,-0.614602611819383,-26.45159704762776,16.224857223928346,24.28787871276742,16.999073965702657,5.288748038318451,18.682019566103495,24.839154942145584,-11.69286968970062
2011-07-06,-32.357285797320515,-0.6126925439992646,-26.480602204122594,16.20148623415157,24.319791948091765,17.009255188823836,5.313153965540623,18.69334829950746,24.892870160138376,-11.7078798676934
2011-07-07,-32.3554708961157,-0.6223011295293364,-26.47634108442927,16.19940658202112,24.336228288917333,17.009119646663017,5.366707793189481,18.736723911273785,24.918597138671817,-11.728848953526988
2011-07-08,-32.368402318831784,-0.6178889107970995,-26.495760806140517,16.168765039889482,24.358159660785958,17.02114496279327,5.406095900839685,18.760032631342888,24.961877488894796,-11.746651848646671
2011-07-11,-32.38410063266455,-0.6270563695837131,-26.519226291154585,16.149523508070228,24.377371779572975,17.017736025636783,5.429853080250077,18.74977679717386,25.00541907717721,-11.779133257983844
2011-07-12,-32.42975014031272,-0.6217931918230118,-26.54787947123103,16.141130011478953,24.396683563806675,17.03701769307461,5.477303624100457,18.75467576171516,25.046456216481,-11.792407143419029
2011-07-13,-32.45951911284001,-0.6225805003016054,-26.55772047393433,16.13508830860101,24.41481396593283,17.05218791178113,5.5181321708883155,18.759889408586396,25.08983224175029,-11.819942614326132
2011-07-14,-32.48479659941663,-0.5918198262886121,-26.553975818010528,16.132225403535852,24.41927068910374,17.042475036775,5.5755686375184155,18.791087765866816,25.129814638604653,-11.834646815532556
2011-07-15,-32.521000866846876,-0.5926311707442004,-26.563102037006146,16.1226701164049,24.427713266099754,17.05925825102012,5.618148887327505,18.79655670830018,25.173109806338655,-11.855763294503896
2011-07-18,-32.56546653078459,-0.5783798474315375,-26.577005819250598,16.112800604345942,24.421425433055777,17.065851048363143,5.664482109513774,18.78868798366793,25.199322268096903,-11.849140585750067
2011-07-19,-32.628846842739286,-0.6170914886012643,-26.61133738408047,16.125232957053047,24.42877113765868,17.107617327698588,5.684093018955222,18.762383814295497,25.2407775391334,-11.864927261007043
2011-07-20,-32.66769746936466,-0.6063948106889206,-26.616397398421068,16.117053145672653,24.41633445840429,17.121635460893447,5.735187337256801,18.75732995870619,25.292155486719107,-11.868337466843364
2011-07-21,-32.742096484328904,-0.6214814448389115,-26.634930313140924,16.134240714439606,24.431550036805863,17.175301883053603,5.7502688890077165,18.770801609613642,25.341343869333265,-11.88979126555481
2011-07-22,-32.80215042359864,-0.6176731928947092,-26.64162102448969,16.13488784671013,24.423596044531983,17.187160208648873,5.794375892199344,18.767700409540783,25.404789540303433,-11.903766003321065
2011-07-25,-32.851881843519216,-0.6167670098997515,-26.667908032027857,16.135689355036398,24.43676864105104,17.18415188421018,5.840104522954102,18.75904566524186,25.42503014417112,-11.897324542525661
2011-07-26,-32.89260870102475,-0.6088484095757039,-26.65930194733224,16.175963449247433,24.433943260515917,17.20357204343921,5.9010113686218295,18.779503830254807,25.455581929790768,-11.915346873012117
2011-07-27,-32.991737117890835,-0.5853005937947723,-26.69167175237211,16.211471885190225,24.4612257770457,17.21993519191538,5.92741840470227,18.766366315423713,25.48516254741249,-11.912124600730582
2011-07-28,-33.06304775565587,-0.5885053389175132,-26.692827563798154,16.213866655846285,24.42951624995337,17.26976687097243,5.984069372924047,18.760316750771374,25.53007882183137,-11.900099492355396
2011-07-29,-33.12591347860774,-0.5911911854413091,-26.70607923554479,16.241275339334027,24.42959623257298,17.299894618421344,6.016606580664594,18.75375922959594,25.561781474168324,-11.902239990642007
2011-08-01,-33.184389155858746,-0.5931252426522665,-26.712840500310367,16.28222749885956,24.437464675053235,17.333699260376275,6.055916045332356,18.77871962109488,25.56736931222937,-11.901843105715054
2011-08-02,-33.25923828742383,-0.585704963162758,-26.73845808482939,16.31674659068604,24.467093799119503,17.342713019389546,6.104483010785992,18.804158260258127,25.564403511972984,-11.900633404017126
2011-08-03,-33.3126099808561,-0.5814308568983553,-26.749452765077706,16.361070583819856,24.472890162833465,17.377054127449927,6.139855614687039,18.84139241028491,25.57957503088751,-11.902123917047804
2011-08-04,-33.366365722683994,-0.585748294821598,-26.76353655729243,16.422695246474266,24.478917743817153,17.40823009676042,6.1690808729317865,18.8732369115461,25.589766101467312,-11.909774187586292
2011-08-05,-33.425842465662285,-0.6009431393069914,-26.78615496875634,16.472662068983247,24.495684516049224,17.452110603634157,6.1980927993454324,18.918245597114076,25.607526377071313,-11.918521763083824
2011-08-08,-33.48623378215243,-0.6188222287966291,-26.809372241696767,16.533568632459613,24.50915410359317,17.476179162384945,6.221042013197205,18.96570132029618,25.645038423791423,-11.919776407722976
2011-08-09,-33.543805655758455,-0.6174839208734284,-26.823951917782566,16.59498232478194,24.513214088988864,17.512636227647565,6.246847518158326,18.99943140281321,25.66720733653615,-11.930905260607501
2011-08-10,-33.608870633119025,-0.6210194993170192,-26.843096345285385,16.654710554318225,24.514510411220645,17.543482936472223,6.276878418161569,19.0267510339825,25.688960759223438,-11.938482077308517
2011-08-11,-33.65781751753099,-0.6158314615465155,-26.854304283877525,16.70792734918215,24.52166720847786,17.576188595645586,6.308469484673037,19.05537550592752,25.719546904799813,-11.954732713346406
2011-08-12,-33.70248747809228,-0.6066060085591782,-26.858022065436558,16.75355860715282,24.524677037162657,17.597047920656646,6.35753324443878,19.090365575020773,25.73758098938257,-11.972478025146346
2011-08-15,-33.754661418210645,-0.5843955843685558,-26.87190404992876,16.777769045225956,24.533284285360445,17.622793664384712,6.398963827769929,19.11991810988412,25.769300682311126,-11.986314857069795
2011-08-16,-33.80916352330174,-0.5779696724149593,-26.894165391245345,16.807915262504523,24.55510379793424,17.646686580291547,6.43952781816695,19.152827552993564,25.79575407893285,-11.995974971848598
2011-08-17,-33.86331633803251,-0.5662208294176645,-26.914729495058292,16.824339967397044,24.576910023669495,17.668501354757765,6.4785675844513975,19.18713252359652,25.825835710089777,-12.006883692827081
2011-08-18,-33.91299434293332,-0.5613088901054721,-26.93933544828331,16.86969103126359,24.592251043105904,17.702810956476526,6.512523799292964,19.21206047893656,25.851942296497384,-12.021996582179405
2011-08-19,-33.97007498235192,-0.5547476223936697,-26.96321748521986,16.906299374212004,24.61390331761983,17.733678946518225,6.550825505375775,19.234082385947403,25.88472589928707,-12.028410343824032
2011-08-22,-34.02764270210171,-0.5514904429198451,-26.986924940549834,16.928526611717356,24.63975182556501,17.767847059553347,6.5935101520825175,19.257734165315302,25.911471810914964,-12.037832506576546
2011-08-23,-34.06546795891458,-0.5348660710168694,-27.005305481128584,16.966259547028354,24.663536041621082,17.791332026823287,6.618580272391426,19.29328223214922,25.93733821217935,-12.064478875953972
2011-08-24,-34.11417305423539,-0.5355489111037872,-27.012209527299706,16.991924939245777,24.69143820866475,17.817971114570636,6.667243490085087,19.329468658008373,25.96066589245609,-12.067284702042643
2011-08-25,-34.169085137436134,-0.5327421722199404,-27.032247170715536,16.993213158627455,24.707660494924212,17.857078836108858,6.718902375750384,19.345720147679426,25.982728101790535,-12.074356573473118
2011-08-26,-34.18244279593412,-0.5290054616446694,-27.03555112618171,16.98927322588624,24.733633496317474,17.891994483323188,6.729764846086909,19.372265513642162,26.034943640294617,-12.109515314940843
2011-08-29,-34.21096213710477,-0.5161786729231871,-27.066307576495127,17.01575599637614,24.762328727681403,17.935971608436294,6.782170795943178,19.398817830591835,26.07888761555439,-12.143949750394428
2011-08-30,-34.22531219782203,-0.5069119406814311,-27.093094127219207,17.00187483707657,24.793792249871935,17.972801708223237,6.82538952819218,19.44757232391059,26.112390920748126,-12.156097887445744
2011-08-31,-34.24536926771387,-0.4917026186554213,-27.110565476175505,16.99202510703347,24.810452009242642,18.01725369810423,6.863227700701102,19.4785716924262,26.15716910607151,-12.175154047576578
2011-09-01,-34.26737114559858,-0.5096102465322868,-27.1547873291169,16.994927709556055,24.859561439296876,18.037800046421793,6.885327580625675,19.478419993371563,26.19175222389432,-12.19492970320703
2011-09-02,-34.30071978029819,-0.4912204119749253,-27.19935228008308,16.97338899800677,24.89764941896058,18.06270825095381,6.912640030153049,19.449830118326165,26.218154836095867,-12.216923766409167
2011-09-06,-34.324598844722594,-0.49969670344814326,-27.21986956605773,16.987960957975847,24.92269045211718,18.08498586445353,6.938116540770203,19.433917001336273,26.25042560656998,-12.22585160732398
2011-09-07,-34.36723359281491,-0.552022764108652,-27.245001788619298,16.996796687612548,24.9790127140561,18.130025594799584,6.9616146392122555,19.455311617131017,26.309695589414712,-12.23778956861907
2011-09-08,-34.361916792136434,-0.5281506408887482,-27.29505453535367,16.967469310145464,25.003136285962615,18.148744593297465,6.9983835964948815,19.44828725302028,26.33184838341615,-12.27387790971005
2011-09-09,-34.40400219322386,-0.5287155289595888,-27.34104558235632,16.982907063050618,25.06978989794542,18.17023194119776,7.017404265868221,19.456906707224515,26.34825317572122,-12.303448555623566
2011-09-12,-34.422171235960136,-0.5443477149322588,-27.385243148492997,16.97865636183868,25.11108867860673,18.204031027835704,7.052242705601413,19.477209599643356,26.369508513297248,-12.321965775970478
2011-09-13,-34.44734525221517,-0.5527485897494115,-27.40190156024082,16.983763583518844,25.138551825955215,18.2274609458912,7.06866723098472,19.46992746304818,26.396105723715852,-12.327764922696737
2011-09-14,-34.4843886235654,-0.6247791873903764,-27.42026960172127,17.003043516978,25.17131078443031,18.272409119165758,7.089094890844243,19.492450180173297,26.44032423392889,-12.343968555843896
2011-09-15,-34.496784782876574,-0.6309083233485011,-27.448629693194007,16.981979177788702,25.202995571065777,18.31818271230706,7.116015313913996,19.503065414509468,26.4842493628682,-12.363358343952688
2011-09-16,-34.501445393322854,-0.6393113226350021,-27.49824219019058,16.985061746599808,25.23036022426321,18.360654387653646,7.130558172127888,19.495099587188083,26.51455608512435,-12.39264855637226
2011-09-19,-34.5237612759497,-0.6330413810337655,-27.550110860934605,17.002788088099702,25.27373590134076,18.350792712058038,7.167700812202457,19.494343578482468,26.511262435453812,-12.391898065831791
2011-09-20,-34.54707029271879,-0.6658772842118001,-27.577593124296836,17.02504561944226,25.301208677127473,18.378547713202448,7.19402483251673,19.48374393191765,26.543182506452588,-12.394086208947943
2011-09-21,-34.601281910743275,-0.680543524652551,-27.635419977515262,17.046887683857314,25.336273323559453,18.404171108047976,7.22447069021054,19.475405865271526,26.558758572057865,-12.407588697569503
2011-09-22,-34.65888901311697,-0.7050927813443594,-27.67082794863566,17.0603571855521,25.35205913850603,18.44385204546018,7.2600494815421195,19.46036882721033,26.553112918743444,-12.413612454363733
2011-09-23,-34.68403012243025,-0.744450019492814,-27.718167939150078,17.074847656857624,25.38873755119353,18.476660229270962,7.27647227493971,19.451006530387293,26.593954518854172,-12.416600174236974
2011-09-26,-34.69729130615118,-0.745039988245203,-27.76320133282403,17.110931151658114,25.41989120479001,18.500884254553846,7.300255821892287,19.48356749756241,26.597215136325392,-12.460479951791434
2011-09-27,-34.74308588229802,-0.7731893591809738,-27.824857089015858,17.116762798557104,25.454522369598404,18.534377047600245,7.313763692710385,19.50376149901039,26.623253797826674,-12.454573769582728
2011-09-28,-34.77704222899379,-0.7924417470866497,-27.86620060644759,17.135301931952423,25.478075068851762,18.562575174544023,7.333273903985444,19.51373177096289,26.62890527481597,-12.467806044520838
2011-09-29,-34.80099829693451,-0.8034484959104964,-27.87950861432731,17.130299685919955,25.49984433477829,18.593953315528864,7.350059171435532,19.545455192404376,26.65184578368462,-12.463935877133391
2011-09-30,-34.83287819598315,-0.8198507806936203,-27.90972118168347,17.161886764564347,25.52385316021608,18.61517468452233,7.386221753462877,19.568157256732565,26.65561034112704,-12.47780037953621
2011-10-03,-34.88342769836322,-0.8223673626998872,-27.939260820630878,17.21485089655049,25.529559352349086,18.61492343929054,7.4075582858653615,19.583588018655306,26.66016409272146,-12.493776316539456
2011-10-04,-34.924911814754275,-0.8201690437373668,-27.941631372753957,17.247509631147736,25.52496566563394,18.637894902799047,7.423614137873621,19.638514091165753,26.695617958521645,-12.507147387808466
2011-10-05,-34.96310703016542,-0.8361562310797752,-27.95363960099459,17.305710998227042,25.53019183411169,18.642308444837727,7.465036438668695,19.67764303523779,26.731019197741347,-12.51509800512379
2011-10-06,-35.014881121223915,-0.8153974100738391,-27.965467239341812,17.322880824807836,25.54226230697778,18.657172312790795,7.48585015594257,19.71353878025102,26.774074481257532,-12.552976544538593
2011-10-07,-35.08851382541503,-0.8079737011410811,-27.990879284590857,17.36473001610906,25.54523459275347,18.68225689785058,7.498630851019388,19.744552219927,26.782173670331947,-12.57721121065478
2011-10-10,-35.12861147435692,-0.8152440232967315,-27.999613308199912,17.396625194064075,25.566892898074396,18.699125810094472,7.527519336772428,19.80342426701786,26.820983945363285,-12.615191847949967
2011-10-11,-35.14949351601055,-0.7997775445436249,-28.021112863793697,17.392464224928208,25.58748965768305,18.703870785604103,7.557476431493082,19.836518538400696,26.843676862631696,-12.623178034250671
2011-10-12,-35.16375096122875,-0.7832355354564193,-28.031651382723172,17.39450688101846,25.60074172230158,18.707416765084176,7.568143430978748,19.891298032150416,26.88571801053938,-12.65675210579554
2011-10-13,-35.18719054364318,-0.7614342081556507,-28.043343650623335,17.384036945209775,25.623197381817015,18.713112119771925,7.580810782424127,19.934758565186645,26.93340259438176,-12.681665253536295
2011-10-14,-35.19019053263524,-0.7703315725167774,-28.029523496307842,17.371748107317423,25.62277673683181,18.731878634248613,7.598657082456568,19.971831498963795,26.967796852884128,-12.718199597405146
2011-10-17,-35.2255004627375,-0.7479173900059397,-28.057781899880567,17.38957275387712,25.65443573268862,18.71889553619462,7.63101469167393,20.0193994692078,27.01570496707034,-12.733791258692165
2011-10-18,-35.22770597012334,-0.7584226991198209,-28.046504863634368,17.378276021925224,25.658512926815625,18.744029725457956,7.642641134101998,20.06144246928618,27.05546874975682,-12.786221530678684
2011-10-19,-35.259580802076215,-0.7382687828756694,-28.063559736005747,17.38596716167191,25.69728765896757,18.738688344781412,7.671634730432181,20.114161314229936,27.089461263328587,-12.811925467509004
2011-10-20,-35.27286080227998,-0.7318121422427966,-28.076273902763443,17.387602708112162,25.717242885898006,18.754019902164423,7.6871086692958,20.159787211213253,27.129267823964028,-12.841066279766295
2011-10-21,-35.264513357228246,-0.7446485070327834,-28.094091661178478,17.361840367393764,25.732904145494018,18.77330755156822,7.710315860186433,20.19715976203912,27.178408126622465,-12.878073378083615
2011-10-24,-35.268151271539885,-0.7239004687719832,-28.11063542038859,17.35717777653609,25.768837350278492,18.791574301567813,7.733265551908294,20.247722220374403,27.222912181219552,-12.909192023543547
2011-10-25,-35.28270091159999,-0.7253490623188977,-28.13207732448285,17.354782277410006,25.802772579519253,18.792470185788453,7.756634638336078,20.30231046506668,27.258423438823904,-12.942384486287628
2011-10-26,-35.3003295988507,-0.7227789993296594,-28.15380601819103,17.354177225350007,25.826601645828767,18.803087464524538,7.769377650933749,20.350790886774476,27.292980641075083,-12.978824727577248
2011-10-27,-35.3015948766671,-0.7228589803846222,-28.177783229980285,17.342561974841615,25.84421986844398,18.815076136317884,7.767662904628567,20.40665423912842,27.3429916950867,-13.014515880314544
2011-10-28,-35.299342789811185,-0.7074187836629094,-28.17396367440005,17.334211466908894,25.868953777119103,18.81699887941573,7.790851594097804,20.46123567834432,27.394541223424927,-13.06938360758013
2011-10-31,-35.29683564462364,-0.6811889799986557,-28.173184497597994,17.34135152402775,25.88708292602292,18.820405403008102,7.818296050150028,20.50336380853888,27.43824416233021,-13.125635515292183
2011-11-01,-35.299009071182915,-0.6483286886289237,-28.202116547072286,17.340572981546376,25.90240934032522,18.823086230082367,7.818992824152461,20.50926267895203,27.47278403341259,-13.18075140799471
2011-11-02,-35.33540094663739,-0.6848306925874251,-28.20732044783729,17.366572502495725,25.94713475338138,18.838298349423923,7.8252558018327205,20.58637096196152,27.531287834066312,-13.21034821159052
2011-11-03,-35.36878548100846,-0.6938477614083788,-28.236852860063767,17.360194787051505,25.981575754978994,18.84645836945974,7.8129765354562295,20.62760752084648,27.599538159436378,-13.238539663121648
2011-11-04,-35.38579710843932,-0.6847218820396891,-28.252909308370405,17.368292308610247,26.018577252230227,18.85821429811843,7.812195965432104,20.667045872474002,27.660419053012163,-13.276552756927886
2011-11-07,-35.39273205704688,-0.6557854231333817,-28.27137555699819,17.385852279466647,26.06864373538117,18.866476046061578,7.8096456085768935,20.677342883266032,27.723910258603052,-13.35038308153072
2011-11-08,-35.40313823080671,-0.6692415901143127,-28.281388393885006,17.402231569761902,26.111270378226276,18.881475705067324,7.826143424542979,20.75805260841536,27.77454760702077,-13.363169643515327
2011-11-09,-35.418412674758294,-0.6585284119900575,-28.300580138186014,17.417725049994118,26.133774691186456,18.89400553844213,7.810463812522997,20.767289597688773,27.818330134614058,-13.40900213464982
2011-11-10,-35.443856969783354,-0.6321521951819147,-28.29497648678563,17.44531188062065,26.164756045567994,18.916671156206583,7.8229612381878,20.82143221676958,27.891510795574128,-13.449851799082786
2011-11-11,-35.48580836570072,-0.6285677760679406,-28.286712346935094,17.444834468939185,26.1930997760377,18.92034253878377,7.819396806698047,20.905592810844315,27.95250017011671,-13.463603306145735
2011-11-14,-35.502174490583016,-0.5883723626323852,-28.279503479450387,17.471942087202308,26.24198175892671,18.91707637946369,7.819242903920443,20.915905563830876,28.038259746120005,-13.522859883907126
2011-11-15,-35.54582941561234,-0.5841391091095324,-28.286337656945307,17.489622795741305,26.270570711492212,18.907813766297465,7.817961013752145,20.987419721867745,28.10439361539739,-13.537591783083847
2011-11-16,-35.5773734511239,-0.5790533988424297,-28.298344363057492,17.544514231371025,26.319764918672195,18.88034739353791,7.851683293932814,21.019213646593368,28.160862119759926,-13.587268435001459
2011-11-17,-35.6059911850735,-0.5385953696936141,-28.311253565267187,17.581042276493292,26.382853277911916,18.85642979856618,7.849711176713757,21.079811523639375,28.23345611310811,-13.650566871577551
2011-11-18,-35.66460406202917,-0.5319717449986922,-28.317477535036247,17.60419401252011,26.421051336781606,18.863323627507253,7.834340819070185,21.1144881403365,28.304585431404842,-13.697993046962173
2011-11-21,-35.68364829960932,-0.50571813103123,-28.33025217447973,17.62732192395195,26.432754358295643,18.836358784136472,7.835465974107609,21.15790715844435,28.341979969170133,-13.736587531483861
2011-11-22,-35.735730144237024,-0.489878234754026,-28.329285003550464,17.66617590154409,26.462284256811277,18.835045021208114,7.834997287021722,21.191019290741863,28.411754083709177,-13.773804651032874
2011-11-23,-35.808521663969785,-0.47219515097547493,-28.352232882479328,17.709421605813223,26.482626424659323,18.83749851495164,7.840877084342335,21.2103156515194,28.48385556315651,-13.790292655802265
2011-11-25,-35.86048140534274,-0.45328766237996465,-28.342058665102453,17.74996867653608,26.48835535958236,18.8270976334296,7.868257578490372,21.24251505264828,28.535812969707163,-13.827598927131296
2011-11-28,-35.91913131238254,-0.44005205671168246,-28.32252432662966,17.791952347452142,26.507240454634697,18.82621998403968,7.884528233469523,21.294958795299234,28.58480506959095,-13.811733503489132
2011-11-29,-35.98521170300927,-0.4625961625837987,-28.328875254029942,17.834973338004392,26.514431907264697,18.85186318219361,7.870346872672969,21.2992392104563,28.63028645456449,-13.866497837174148
2011-11-30,-36.02345641232205,-0.4907474177074076,-28.30375706910525,17.87978883482259,26.563850965417775,18.871789918808684,7.837220490160009,21.36569457344908,28.733752850584175,-13.88420394128947
2011-12-01,-36.05127881620901,-0.49223268534967846,-28.319098999753155,17.89815443132792,26.597256744981614,18.880349196041873,7.846133770926367,21.4207335345108,28.765537001921683,-13.91374900268326
2011-12-02,-36.074537438026795,-0.48802552771865704,-28.338911815465384,17.925163961831785,26.622434281077357,18.89990670901308,7.865845135374089,21.472260888808883,28.78958094553779,-13.950911394538645
2011-12-05,-36.11458169213105,-0.4969481596942881,-28.369571433077123,17.92122403638489,26.67211669588748,18.907752196662745,7.872817937708528,21.519031340012813,28.82866162324237,-13.987331142370483
2011-12-06,-36.12484264791841,-0.49709330276942965,-28.382584422141637,17.938220850024376,26.71939214576803,18.906351640150383,7.871708152191914,21.58224628826938,28.87392901137734,-14.022953838390436
2011-12-07,-36.15015520105315,-0.5058466123496628,-28.397542405888068,17.928777869913848,26.742613858052177,18.928382414583112,7.890466537272832,21.617585500868973,28.910466025181826,-14.040051684892585
2011-12-08,-36.18310472085216,-0.5067452218910173,-28.427686810312395,17.932657609392397,26.786279683040636,18.957753614373587,7.890260587087248,21.65672482894875,28.961077970969647,-14.084566913552454
2011-12-09,-36.172067347326745,-0.5138597300833502,-28.442387922193344,17.946532751197843,26.828162185893056,18.950523719455504,7.8983831875288795,21.735457505488935,29.00502150811492,-14.125599624128403
